Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VALU_INT32,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_CPC_UTCL2IU_IDLE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
121,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,480,440683,440683,357376,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,5584,39110,39698,3179584,0,0,0,22,3092.0,16758.0,240.0,262918.0,0.0,267912.0,0,0,0,0,0,0,279,0,0,292,0,0,269,0,0,532,0,0,136,0,0,522,0,0,0,0,0,0,0,0,276,0,0,284,0,0,264,0,0,526,0,0,0,0,0,513,0,0,1478944.0,87984,0,374696,0,92434,92434,3806384297029295,3806496827901815,3806496827911975,3806384297761666
122,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,483,440683,440683,648960,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,10140,70990,46268,3700972,0,0,0,15,15416.0,30419.0,400.0,499369.0,0.0,506844.0,0,0,0,0,0,0,275,0,0,281,0,0,269,0,0,531,0,0,274,0,0,261,0,0,0,0,0,0,0,0,275,0,0,283,0,0,264,0,0,528,0,0,402,0,0,255,0,0,2020224.0,121856,0,510335,0,126264,126264,3806384298200977,3806496827947015,3806496827956455,3806384298948632
123,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,486,440683,440683,396288,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,6192,43358,40447,3239088,0,0,0,18,19461.0,18578.0,307.0,290997.0,0.0,297080.0,0,0,0,0,0,0,274,0,0,286,0,0,271,0,0,535,0,0,273,0,0,260,0,0,0,0,0,0,0,0,273,0,0,281,0,0,264,0,0,526,0,0,403,0,0,255,0,0,1547696.0,92325,0,388709,0,96731,96731,3806384299393894,3806496827992335,3806496828006695,3806384300113953
124,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,489,440683,440683,333824,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,5216,36548,39379,3148056,0,0,0,32,4928.0,15664.0,320.0,243414.0,0.0,250288.0,0,0,0,0,0,0,277,0,0,282,0,0,268,0,0,532,0,0,0,0,0,260,0,0,0,0,0,0,0,0,273,0,0,281,0,0,265,0,0,524,0,0,134,0,0,256,0,0,1401760.0,83203,0,341795,0,87610,87610,3806384300559904,3806496828041415,3806496828051816,3806384301295338
125,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,492,440683,440683,453120,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,7080,49552,42822,3426360,0,0,0,6,33323.0,21230.0,320.0,334817.0,0.0,339656.0,0,0,0,0,0,0,273,0,0,284,0,0,268,0,0,535,0,0,0,0,0,260,0,0,0,0,0,0,0,0,285,0,0,296,0,0,266,0,0,523,0,0,0,0,0,255,0,0,1649280.0,98672,0,409754,0,103080,103080,3806384301739627,3806496828087336,3806496828094576,3806384302463783
126,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,495,440683,440683,560384,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,8756,61334,44271,3537544,0,0,0,32,8269.0,26287.0,400.0,429056.0,0.0,437724.0,0,0,0,0,0,0,273,0,0,285,0,0,269,0,0,538,0,0,136,0,0,261,0,0,0,0,0,0,0,0,284,0,0,285,0,0,264,0,0,526,0,0,0,0,0,255,0,0,1800128.0,108098,0,459661,0,112508,112508,3806384302909405,3806496828132816,3806496828143256,3806384303629009
127,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,498,440683,440683,607232,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,9488,66418,45094,3619868,0,0,0,11,34974.0,28459.0,400.0,466773.0,0.0,474228.0,0,0,0,0,0,0,275,0,0,284,0,0,272,0,0,535,0,0,0,0,0,261,0,0,0,0,0,0,0,0,270,0,0,279,0,0,263,0,0,530,0,0,0,0,0,256,0,0,1894944.0,113995,0,466671,0,118434,118434,3806384304076730,3806496828177976,3806496828187016,3806384304817686
128,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,501,440683,440683,572928,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,8952,62692,44634,3585680,0,0,0,24,6982.0,26864.0,471.0,419874.0,0.0,429584.0,0,0,0,0,0,0,274,0,0,559,0,0,270,0,0,528,0,0,137,0,0,261,0,0,0,0,0,0,0,0,276,0,0,551,0,0,267,0,0,518,0,0,0,0,0,256,0,0,1876912.0,112898,0,474117,0,117307,117307,3806384305263567,3806496828223336,3806496828234936,3806384305995661
129,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,504,440683,440683,122112,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,1908,13354,29057,2331196,0,0,0,9,32359.0,5717.0,160.0,92601.0,0.0,95220.0,0,0,0,0,0,0,274,0,0,563,0,0,272,0,0,538,0,0,0,0,0,262,0,0,0,0,0,0,0,0,272,0,0,553,0,0,264,0,0,525,0,0,0,0,0,256,0,0,1025728.0,59652,0,0,0,64108,64108,3806384306440317,3806496828269216,3806496828278976,3806384307167665
130,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,507,440683,440683,131328,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2052,14378,31094,2495376,0,0,0,18,10007.0,6158.0,160.0,94550.0,0.0,98360.0,0,0,0,0,0,0,553,0,0,285,0,0,271,0,0,540,0,0,137,0,0,262,0,0,0,0,0,0,0,0,543,0,0,284,0,0,264,0,0,521,0,0,0,0,0,256,0,0,1040304.0,60255,0,0,0,65019,65019,3806384307612078,3806496828315097,3806496828327417,3806384308327573
131,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,510,440683,440683,93696,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,1464,10286,23813,1907768,0,0,0,32,0.0,4409.0,80.0,70796.0,0.0,73116.0,0,0,0,0,0,0,550,0,0,285,0,0,271,0,0,533,0,0,136,0,0,263,0,0,0,0,0,0,0,0,544,0,0,284,0,0,265,0,0,522,0,0,0,0,0,257,0,0,993952.0,57709,0,0,0,62122,62122,3806384308775228,3806496828362177,3806496828374577,3806384309510175
132,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,513,440683,440683,320768,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,5012,35080,39080,3135808,0,0,0,8,35818.0,15028.0,240.0,236364.0,0.0,240400.0,0,0,0,278,0,0,276,0,0,280,0,0,269,0,0,532,0,0,0,0,0,260,0,0,0,0,0,282,0,0,281,0,0,288,0,0,266,0,0,526,0,0,0,0,0,255,0,0,1401344.0,83173,0,346597,0,87584,87584,3806384309961214,3806496828409857,3806496828418657,3806384310691531
133,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,516,440683,440683,160768,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2512,17584,35015,2818092,0,0,0,10,30182.0,7530.0,180.0,117298.0,0.0,120408.0,0,0,0,278,0,0,280,0,0,305,0,0,268,0,0,532,0,0,0,0,0,366,0,0,0,0,0,283,0,0,284,0,0,300,0,0,265,0,0,519,0,0,0,0,0,340,0,0,1141856.0,66957,0,0,0,71366,71366,3806384311138526,3806496828455977,3806496828466617,3806384311874516
134,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,519,440683,440683,187904,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2936,20585,36130,2899496,0,0,0,29,2164.0,8821.0,182.0,142562.0,0.0,146700.0,275,0,0,0,0,0,278,0,0,292,0,0,269,0,0,537,0,0,0,0,0,260,0,0,272,0,0,0,0,0,270,0,0,276,0,0,265,0,0,519,0,0,133,0,0,255,0,0,1147776.0,67332,0,255225,0,71736,71736,3806384312317656,3806496828501497,3806496828514857,3806384313053526
135,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,522,440683,440683,623104,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,9736,68192,46652,3706152,0,0,0,32,8991.0,29226.0,480.0,457191.0,0.0,467256.0,276,0,0,0,0,0,274,0,0,322,0,0,270,0,0,541,0,0,137,0,0,261,0,0,273,0,0,0,0,0,275,0,0,353,0,0,262,0,0,523,0,0,0,0,0,254,0,0,1933920.0,116461,0,485294,0,120870,120870,3806384313501814,3806496828549738,3806496828557658,3806384314250520
136,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,525,440683,440683,301312,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,4708,32971,38363,3081348,0,0,0,19,11775.0,14127.0,240.0,229800.0,0.0,235260.0,0,0,0,0,0,0,279,0,0,280,0,0,268,0,0,533,0,0,0,0,0,260,0,0,0,0,0,0,0,0,271,0,0,274,0,0,263,0,0,525,0,0,134,0,0,256,0,0,1355168.0,80290,0,334707,0,84698,84698,3806384314702000,3806496828596618,3806496828600658,3806384315429301
137,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,528,440683,440683,640512,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,10008,70054,46283,3712116,0,0,0,9,35012.0,30017.0,400.0,492968.0,0.0,500220.0,0,0,0,0,0,0,287,0,0,280,0,0,269,0,0,539,0,0,0,0,0,260,0,0,0,0,0,0,0,0,274,0,0,274,0,0,265,0,0,528,0,0,0,0,0,255,0,0,1978400.0,119386,0,535229,0,123650,123650,3806384315873841,3806496828642258,3806496828654058,3806384316623964
138,"void kn_get_mla_metadata<FlashMlaKernelTrait<576, 512, 64, 16, 4> >(int*, int*, int const*, int, int) [clone .kd]",2,0,529,440683,440683,64,64,32768,0,52,4,32,64,0x0,0x7f75f1818740,1,2003,409,33068,0,0,0,2059,0.0,168.0,1.0,170.0,1.0,180.0,137,0,0,146,0,0,0,0,0,159,0,0,145,0,0,132,0,0,137,2,0,0,2,0,0,0,0,144,0,0,158,0,0,148,0,0,133,0,0,170,0,0,181,0,0,168,0,0,2002224.0,122692,0,0,0,125139,125139,3806384419057918,3806496931112280,3806496931173200,3806384419733547
139,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,530,440683,440683,131072,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2048,14336,30319,2440592,0,0,0,0,0.0,6144.0,144.0,94775.0,0.0,98304.0,0,0,0,0,0,0,274,0,0,281,0,0,271,0,0,536,0,0,0,0,0,263,0,0,0,0,0,0,0,0,270,0,0,275,0,0,264,0,0,526,0,0,0,0,0,256,0,0,1126976.0,65842,0,0,0,70436,70436,3806384419794088,3806496931247560,3806496931256640,3806384420410039
140,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,531,440683,440683,512,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,8,32,153,12320,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,162,0,0,284,0,0,137,0,0,0,0,0,0,0,0,0,0,0,168,0,0,147,0,0,160,0,0,287,0,0,135,0,0,0,0,0,0,0,0,0,0,0,164,0,0,143,0,0,833584.0,46529,0,0,0,52099,52099,3806384420414372,3806496931270000,3806496931272640,3806384421049969
141,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,532,440683,440683,1024,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,16,76,256,20804,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,571,0,0,274,0,0,0,0,0,0,0,0,0,0,0,336,0,0,294,0,0,321,0,0,573,0,0,271,0,0,0,0,0,0,0,0,0,0,0,328,0,0,285,0,0,867648.0,49017,0,0,0,54228,54228,3806384420997191,3806496931279120,3806496931281520,3806384421659456
142,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,533,440683,440683,425984,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,6656,26624,36708,2940144,0,0,0,0,20.0,6656.0,340.0,96720.0,0.0,106496.0,599,0,0,291,0,0,273,0,0,0,0,0,0,0,0,0,0,0,335,0,0,293,0,0,587,0,0,287,0,0,270,0,0,0,0,0,0,0,0,0,0,0,323,0,0,281,0,0,1303392.0,75703,0,232447,0,81462,81462,3806384421619121,3806496931288040,3806496931293600,3806384422283770
143,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,534,440683,440683,20480,256,40448,888,128,0,96,64,0x0,0x7f75f0064580,320,29486348,5905598,472393188,0,0,0,21241864,500838.0,41928776.0,897.0,514844642.0,183.0,514852360.0,188389,2236346,0,191083,2246378,0,194456,2277019,0,188910,2224733,0,192629,2238025,0,201454,2273936,0,201514,2277719,0,195061,2245601,0,189415,2246802,0,191432,2207998,0,188047,2220522,0,194186,2226414,0,188478,2284795,0,191842,2222720,0,191509,2220016,0,195299,2256921,0,1658296160.0,103633195,0,0,0,103643510,103643510,3806384423238726,3806496933817290,3806496949941034,3806384442186874
144,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,535,440683,440683,262144,128,512,64,44,4,48,64,0x0,0x7f75f0064640,4096,105376,72676,5827508,0,0,0,29696,4472.0,9568.0,255.0,107039.0,145.0,118800.0,691,2442,0,673,2440,0,633,2444,0,656,2440,0,283,2440,0,612,2440,0,651,2438,0,582,2438,0,685,2442,0,679,2440,0,636,2444,0,638,2440,0,278,2440,0,601,2440,0,665,2438,0,585,2438,0,8459296.0,528706,0,19153,0,528706,528706,3806384426398195,3806496949941034,3806496949949714,3806384442817631
145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,536,440683,440683,131072,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2048,14336,37170,2972928,0,0,0,0,0.0,6144.0,144.0,94795.0,0.0,98304.0,0,0,0,0,0,0,317,0,0,281,0,0,271,0,0,529,0,0,0,0,0,262,0,0,0,0,0,0,0,0,313,0,0,322,0,0,264,0,0,518,0,0,0,0,0,256,0,0,1958672.0,119196,0,0,0,122417,122417,3806384427071558,3806496949949714,3806496949956834,3806384443234181
146,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,537,440683,440683,512,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,8,32,159,13136,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,163,0,0,146,0,0,137,0,0,0,0,0,135,0,0,0,0,0,169,0,0,147,0,0,162,0,0,147,0,0,136,0,0,0,0,0,132,0,0,0,0,0,166,0,0,144,0,0,1308256.0,78711,0,0,0,81766,81766,3806384427630141,3806496949956834,3806496949962434,3806384443687236
147,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,538,440683,440683,1024,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,16,76,254,20952,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,292,0,0,274,0,0,0,0,0,269,0,0,0,0,0,336,0,0,294,0,0,322,0,0,293,0,0,271,0,0,0,0,0,264,0,0,0,0,0,330,0,0,287,0,0,1210864.0,72537,0,0,0,75679,75679,3806384428179050,3806496949962434,3806496949968114,3806384444111207
148,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,539,440683,440683,425984,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,6656,26624,36662,2945492,0,0,0,0,0.0,6656.0,320.0,97229.0,0.0,106496.0,322,0,0,292,0,0,275,0,0,0,0,0,0,0,0,0,0,0,334,0,0,292,0,0,321,0,0,292,0,0,270,0,0,0,0,0,0,0,0,0,0,0,328,0,0,286,0,0,2017056.0,122996,0,217972,0,126066,126066,3806384428704826,3806496949968114,3806496949977874,3806384444542610
149,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,540,440683,440683,20480,256,40448,888,128,0,96,64,0x0,0x7f75f0064580,320,29486348,5901790,472550164,0,0,0,21241864,1136559.0,41928776.0,1511.0,514830917.0,387.0,514852360.0,188300,2246964,0,191254,2260362,0,194321,2290532,0,188658,2233653,0,194903,2246326,0,200128,2284151,0,201428,2292433,0,196105,2255475,0,189749,2261963,0,192629,2220990,0,189760,2238067,0,193807,2243052,0,189727,2301533,0,190715,2236514,0,192636,2235487,0,196804,2274090,0,1433564736.0,89591347,0,0,0,89597796,89597796,3806384429211705,3806496949977874,3806496965940218,3806384460669922
150,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,541,440683,440683,262144,128,512,64,44,4,48,64,0x0,0x7f75f0064640,4096,105376,60329,4834432,0,0,0,29696,4196.0,9568.0,262.0,107120.0,131.0,118800.0,713,2444,0,674,2442,0,643,2442,0,627,2438,0,343,2438,0,586,2438,0,587,2440,0,664,2440,0,673,2444,0,725,2442,0,674,2442,0,593,2438,0,345,2438,0,580,2438,0,581,2440,0,623,2440,0,10601792.0,659384,0,15704,0,662612,662612,3806384429725526,3806496965940218,3806496965947458,3806384461298715
151,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,542,440683,440683,131072,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2048,14336,37868,3027824,0,0,0,0,0.0,6144.0,144.0,94710.0,0.0,98304.0,0,0,0,0,0,0,275,0,0,286,0,0,271,0,0,531,0,0,0,0,0,263,0,0,0,0,0,0,0,0,274,0,0,288,0,0,264,0,0,521,0,0,0,0,0,256,0,0,1470224.0,88666,0,0,0,91889,91889,3806384430259282,3806496965947458,3806496965953778,3806384461790743
152,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,543,440683,440683,512,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,8,32,146,12188,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,162,0,0,146,0,0,137,0,0,140,0,0,0,0,0,0,0,0,169,0,0,147,0,0,160,0,0,146,0,0,135,0,0,137,0,0,0,0,0,0,0,0,164,0,0,143,0,0,1280896.0,76987,0,0,0,80056,80056,3806384430780140,3806496965953778,3806496965959178,3806384462171126
153,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,544,440683,440683,1024,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,16,76,250,20908,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,289,0,0,285,0,0,280,0,0,0,0,0,0,0,0,336,0,0,294,0,0,320,0,0,299,0,0,273,0,0,275,0,0,0,0,0,0,0,0,327,0,0,285,0,0,1376768.0,82974,0,0,0,86048,86048,3806384431298914,3806496965959178,3806496965964618,3806384462647860
154,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,545,440683,440683,425984,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,6656,26624,37324,2981072,0,0,0,0,0.0,6656.0,320.0,97259.0,0.0,106496.0,310,0,0,292,0,0,274,0,0,0,0,0,0,0,0,0,0,0,336,0,0,316,0,0,287,0,0,317,0,0,273,0,0,0,0,0,0,0,0,0,0,0,332,0,0,311,0,0,2152752.0,131474,0,219639,0,134547,134547,3806384431817211,3806496965964618,3806496965975738,3806384463047110
155,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,546,440683,440683,20480,256,40448,888,128,0,96,64,0x0,0x7f75f0064580,320,29486348,5906817,472545920,0,0,0,21241864,1125665.0,41928776.0,1514.0,514829455.0,389.0,514852360.0,187799,2242527,0,191808,2253164,0,193261,2283790,0,188374,2228870,0,194600,2243860,0,201084,2281427,0,202670,2284997,0,197136,2251515,0,190399,2254403,0,191138,2214136,0,189703,2226807,0,194735,2233152,0,189446,2293169,0,192427,2229197,0,192071,2228024,0,197129,2267454,0,1435993456.0,89743504,0,0,0,89749591,89749591,3806384432336865,3806496965975738,3806496982050362,3806384479218958
156,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,547,440683,440683,262144,128,512,64,44,4,48,64,0x0,0x7f75f0064640,4096,105376,57853,4630880,0,0,0,29696,4446.0,9568.0,312.0,107551.0,89.0,118800.0,687,2444,0,657,2442,0,635,2442,0,610,2438,0,344,2438,0,591,2438,0,655,2440,0,684,2440,0,685,2444,0,681,2442,0,630,2442,0,599,2438,0,336,2438,0,608,2438,0,645,2440,0,619,2440,0,9329856.0,579896,0,13166,0,583116,583116,3806384432836986,3806496982050362,3806496982057882,3806384479829867
157,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,548,440683,440683,131072,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2048,14336,36853,2936408,0,0,0,0,0.0,6144.0,144.0,94676.0,0.0,98304.0,0,0,0,0,0,0,277,0,0,281,0,0,271,0,0,530,0,0,0,0,0,262,0,0,0,0,0,0,0,0,318,0,0,275,0,0,264,0,0,523,0,0,0,0,0,256,0,0,1548608.0,93558,0,0,0,96788,96788,3806384433380390,3806496982057882,3806496982064282,3806384480256896
