Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_UTCL1_STALL_ON_TRANSLATION,CPC_CPC_UTCL2IU_BUSY,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
130,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,507,441197,441197,305152,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,4768,57344,4578472,0,0,0,0,0,0.0,0.0,9531.0,0.0,0.0,80.0,381132.0,0,0,866325,0,0,462,897823,0,0,1906,900260,0,0,529,911922,0,0,1559,928537,0,0,3142,923784,0,0,0,981163,0,0,1629,953870,0,0,0,883011,0,0,294,927705,0,0,2532,894711,0,0,830,924417,0,0,2078,936306,0,0,4480,924021,0,0,0,974567,0,0,1945,932173,0,4701,4685,77,18959,0,3806400509807922,3806496828315097,3806496828327417,3806400510586688
131,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,510,441197,441197,455424,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,7116,59276,4729624,0,0,0,0,0,0.0,0.0,14253.0,0.0,0.0,80.0,569076.0,0,0,1384415,0,0,433,1440882,0,0,2102,1442806,0,0,545,1457188,0,0,1568,1468200,0,0,3045,1451864,0,0,0,1561003,0,0,1548,1529759,0,0,0,1379259,0,0,301,1461734,0,0,2900,1397319,0,0,808,1462344,0,0,1965,1449431,0,0,4335,1438987,0,0,992,1507896,0,0,1970,1450682,0,4785,4771,0,24503,0,3806400511089285,3806496828362177,3806496828374577,3806400511889452
132,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,513,441197,441197,380672,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,5948,57906,4625056,0,0,0,0,0,0.0,0.0,11901.0,0.0,0.0,80.0,475572.0,0,0,1233068,0,0,833,1211005,0,0,2429,1217636,0,0,530,1234185,0,0,1529,1241140,0,0,3124,1229696,0,0,734,1311889,0,0,1538,1279933,0,0,0,1228353,0,0,559,1227250,0,0,2950,1179886,0,0,830,1230022,0,0,2030,1224550,0,0,4410,1219939,0,0,0,1266984,0,0,2015,1224688,0,4620,4606,0,21939,0,3806400512389624,3806496828409857,3806496828418657,3806400513190730
133,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,516,441197,441197,378112,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,5908,58482,4690768,0,0,0,0,0,0.0,0.0,11835.0,0.0,0.0,80.0,472428.0,0,0,1273620,0,0,856,1333021,0,0,1492,1340908,0,0,534,1345476,0,0,1559,1352790,0,0,3035,1343204,0,0,0,1433200,0,0,1529,1411594,0,0,0,1270312,0,0,591,1354306,0,0,2183,1296700,0,0,810,1356275,0,0,2008,1333926,0,0,4456,1333294,0,0,994,1386188,0,0,1957,1340560,0,4710,4696,77,21075,0,3806400513699398,3806496828455977,3806496828466617,3806400514477603
134,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,519,441197,441197,249600,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,3900,56854,4535640,0,0,0,0,0,0.0,0.0,7818.0,0.0,0.0,80.0,311784.0,0,416,702303,0,0,457,728972,0,0,1724,732577,0,0,544,748536,0,0,1574,748746,0,0,3172,740690,0,0,0,790395,0,0,1541,771531,0,0,263,701473,0,0,294,736828,0,0,2628,715828,0,0,832,745732,0,0,2223,738153,0,0,4514,729701,0,0,725,771555,0,0,2132,741473,0,4612,4598,77,17354,0,3806400514988408,3806496828501497,3806496828514857,3806400515782635
135,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,522,441197,441197,456960,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,7140,59744,4770680,0,0,0,0,0,0.0,0.0,14298.0,0.0,0.0,80.0,570984.0,0,406,1350294,0,0,476,1403776,0,0,1511,1416054,0,0,527,1433153,0,0,1606,1450248,0,0,3150,1423457,0,0,434,1548709,0,0,1546,1520896,0,0,257,1341534,0,0,314,1424315,0,0,2269,1367843,0,0,827,1441868,0,0,2064,1429111,0,0,4507,1417305,0,0,0,1493608,0,0,2008,1432267,0,4612,4598,0,24032,0,3806400516285475,3806496828549738,3806496828557658,3806400517079003
136,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,525,441197,441197,477952,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,7468,61508,4933856,0,0,0,0,0,0.0,0.0,14949.0,0.0,0.0,80.0,597204.0,0,0,1337848,0,0,443,1382572,0,0,1087,1393344,0,0,1429,1417143,0,0,1603,1423258,0,0,3136,1416828,0,0,740,1513490,0,0,1558,1469851,0,0,0,1337059,0,0,293,1407565,0,0,1873,1360913,0,0,1571,1406535,0,0,2043,1412986,0,0,4410,1396924,0,0,0,1472114,0,0,1964,1413501,0,4605,4591,0,25650,0,3806400517581538,3806496828596618,3806496828600658,3806400518375480
137,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,528,441197,441197,199168,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,3112,58388,4673960,0,0,0,0,0,0.0,0.0,6237.0,0.0,0.0,80.0,248724.0,0,0,556374,0,0,461,574853,0,0,1076,576847,0,0,2016,585869,0,0,1583,589918,0,0,3073,581758,0,0,0,628192,0,0,1561,612621,0,0,0,561950,0,0,293,586283,0,0,1923,567398,0,0,1925,586843,0,0,2032,590519,0,0,4244,582483,0,0,724,612748,0,0,1996,590921,0,4485,4471,77,13225,0,3806400518885994,3806496828642258,3806496828654058,3806400519663174
138,"void kn_get_mla_metadata<FlashMlaKernelTrait<576, 512, 64, 16, 4> >(int*, int*, int const*, int, int) [clone .kd]",2,0,529,441197,441197,64,64,32768,0,52,4,32,64,0x0,0x7f4b04008740,0,0,0,0,1,0,1,0,0.0,0.0,87.0,0.0,0.0,1.0,179.0,0,817,333,0,0,1402,0,0,0,941,1421,0,0,888,1431,0,0,536,1636,0,0,516,1668,0,0,2103,1742,0,0,3106,1704,0,0,818,1586,0,0,1220,1658,0,0,862,0,0,0,869,0,0,0,864,1632,0,0,852,1648,0,0,909,1675,0,0,892,1650,0,2667,2645,0,0,0,3806400627074169,3806496931112280,3806496931173200,3806400627838085
139,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,530,441197,441197,131072,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,2048,53346,4279352,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,631760,0,0,568,641954,0,0,1949,656165,0,0,1240,651545,0,0,2059,663975,0,0,4007,666587,0,0,0,688717,0,0,1977,677078,0,0,0,703506,0,0,374,721277,0,0,2602,705405,0,0,1450,718207,0,0,2568,712033,0,0,5251,715033,0,0,0,722720,0,0,2806,710421,0,5037,5023,0,0,0,3806400627881756,3806496931247560,3806496931256640,3806400628600318
140,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,531,441197,441197,512,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,8,202,16072,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.0,128.0,0,1632,1767,0,0,2252,1834,0,0,1642,1882,0,0,0,1916,0,0,712,1855,0,0,941,1891,0,0,2679,2015,0,0,3309,1971,0,0,1711,1761,0,0,2501,1886,0,0,1881,1843,0,0,0,1915,0,0,670,1837,0,0,1010,1892,0,0,2015,1967,0,0,2923,1913,0,8076,8062,2322,0,0,3806400628595071,3806496931270000,3806496931272640,3806400629301131
141,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,532,441197,441197,1024,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,16,424,33752,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,24.0,208.0,0,2210,1355,0,0,3391,1402,0,0,2316,1336,0,0,0,1826,0,0,568,1447,0,0,1162,1424,0,0,3028,1487,0,0,4487,1380,0,0,1490,1813,0,0,2346,1888,0,0,1699,1761,0,0,0,2266,0,0,371,1431,0,0,1189,1409,0,0,1632,1472,0,0,2867,1369,0,7473,7459,651,0,0,3806400629239971,3806496931279120,3806496931281520,3806400630011658
142,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,533,441197,441197,425984,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,6656,64096,5131936,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,106496.0,0,2802,1805224,0,0,3250,1834513,0,0,2303,1883096,0,0,577,1874274,0,0,916,1886934,0,0,1199,1907656,0,0,3404,2019436,0,0,3930,2002924,0,0,1725,2048322,0,0,1888,2090359,0,0,1629,2097847,0,0,425,2155863,0,0,497,2013741,0,0,1018,2037933,0,0,1608,2078865,0,0,2309,2058403,0,7488,7474,1955,13457,0,3806400629957218,3806496931288040,3806496931293600,3806400630697370
143,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,534,441197,441197,20480,256,40448,888,128,0,96,64,0x0,0x7f42f7bc4580,4160,34634,2797428,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,100.0,477002768.0,0,793443969,521474813,0,0,815767599,533992804,0,0,816974368,546296938,0,0,831663994,559755059,0,0,854179986,551276252,0,0,826284674,547155222,0,0,879744589,579171726,0,0,875202659,573935770,0,0,795425061,520301503,0,0,844380587,551242398,0,0,824717902,546137045,0,0,833573076,550520982,0,0,837752238,542413701,0,0,840298067,546566359,0,0,887943814,582802454,0,0,836431756,558843822,0,17257,17245,10283,0,0,3806400631575505,3806496933817290,3806496949941034,3806400649493228
144,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,535,441197,441197,262144,128,512,64,44,4,48,64,0x0,0x7f42f7bc4640,17792,121648,9720968,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,1111236,213110,0,0,1140216,216780,0,0,1153683,217525,0,0,1157457,221875,0,0,1155654,223417,0,0,1148196,220389,0,0,1218560,236372,0,0,1175724,227373,0,0,1110956,214472,0,0,1151790,219466,0,0,1148558,215313,0,0,1161789,220426,0,0,1163956,219276,0,0,1153084,217433,0,0,1203474,229004,0,0,1156958,220171,0,0,0,78,795,27682,3806400634867505,3806496949941034,3806496949949714,3806400650148926
145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,536,441197,441197,131072,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,2048,59504,4758216,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,3180560,0,0,746,3656802,0,0,2336,3802648,0,0,1707,3450246,0,0,2782,3471935,0,0,5198,3887368,0,0,0,4174713,0,0,2964,3656740,0,0,0,3605267,0,0,855,4003128,0,0,2857,4160389,0,0,1961,3865049,0,0,3321,3560180,0,0,6368,4026183,0,0,0,4223024,0,0,3166,3912563,0,3420,3412,727,0,0,3806400635621427,3806496949949714,3806496949956834,3806400650654713
146,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,537,441197,441197,512,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,8,220,17624,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,670,2743,0,0,964,2889,0,0,697,2986,0,0,0,3049,0,0,502,2896,0,0,625,2934,0,0,1200,3167,0,0,1538,3102,0,0,1001,2812,0,0,1213,2476,0,0,1022,2977,0,0,0,3069,0,0,505,2932,0,0,391,2574,0,0,1061,3112,0,0,1689,3071,0,3126,3118,0,0,0,3806400636261096,3806496949956834,3806496949962434,3806400651180671
147,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,538,441197,441197,1024,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,16,388,30984,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1691,2127,0,0,2202,2175,0,0,1771,2160,0,0,0,1808,0,0,1011,1886,0,0,892,1826,0,0,1876,1571,0,0,2778,1811,0,0,1104,2124,0,0,1487,1844,0,0,1192,2510,0,0,0,2702,0,0,567,1879,0,0,579,1819,0,0,1279,1542,0,0,1856,1768,0,3210,3200,0,0,0,3806400636872491,3806496949962434,3806496949968114,3806400651639865
148,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,539,441197,441197,425984,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,6656,49748,3966136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1690,6152149,0,0,2199,6567161,0,0,1765,7979513,0,0,1143,7863482,0,0,440,6187420,0,0,892,6538314,0,0,1870,7983670,0,0,2596,7936022,0,0,1110,6714968,0,0,1589,7082942,0,0,1193,8058618,0,0,853,8143657,0,0,289,6339815,0,0,681,6647496,0,0,1269,8177936,0,0,2082,8069563,0,3112,3104,578,11204,0,3806400637469106,3806496949968114,3806496949977874,3806400652139508
149,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,540,441197,441197,20480,256,40448,888,128,0,96,64,0x0,0x7f42f7bc4580,4160,37913,3039112,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,787951019,525346445,0,0,811766314,536894089,0,0,812335358,548945996,0,0,826899785,561627763,0,0,847915846,552938030,0,0,821647657,548542498,0,0,876049415,580533380,0,0,868508644,574497283,0,0,790932717,521640221,0,0,839280986,552273914,0,0,818192017,546845505,0,0,828577313,551853489,0,0,832638387,542869967,0,0,833835324,546797275,0,0,881021647,582812139,0,0,831475071,558807351,0,7445,7431,5734,0,0,3806400638087003,3806496949977874,3806496965940218,3806400667287506
150,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,541,441197,441197,262144,128,512,64,44,4,48,64,0x0,0x7f42f7bc4640,17792,163229,13063200,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,1043368,206412,0,0,1069380,214353,0,0,1082046,213802,0,0,1079643,218614,0,0,1095276,218221,0,0,1081059,215445,0,0,1151203,232060,0,0,1110468,222975,0,0,1034831,206371,0,0,1084142,216777,0,0,1069537,209349,0,0,1082974,216385,0,0,1093000,216154,0,0,1069020,213828,0,0,1129780,225258,0,0,1087452,215437,0,3559,3551,0,721,42518,3806400638656784,3806496965940218,3806496965947458,3806400667976026
151,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,542,441197,441197,131072,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,2048,44482,3571184,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,445180,0,0,452,455737,0,0,2297,468063,0,0,1869,467013,0,0,3521,459144,0,0,4250,457014,0,0,0,501206,0,0,3357,476221,0,0,0,451423,0,0,292,477702,0,0,2862,459676,0,0,2008,489733,0,0,4206,475427,0,0,5676,472669,0,0,0,486024,0,0,3283,474388,0,4195,4187,0,0,0,3806400639284051,3806496965947458,3806496965953778,3806400668470028
152,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,543,441197,441197,512,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,8,210,17056,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,1256,1367,0,0,1486,1429,0,0,1531,1453,0,0,315,1478,0,0,281,1448,0,0,716,1464,0,0,1645,1562,0,0,2469,1510,0,0,1341,1361,0,0,1606,1457,0,0,1389,1412,0,0,356,1466,0,0,338,1444,0,0,581,1456,0,0,1420,1514,0,0,2062,1476,0,4076,4068,577,0,0,3806400639878873,3806496965953778,3806496965959178,3806400668967626
153,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,544,441197,441197,1024,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,16,386,30904,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1682,4437,0,0,2200,4859,0,0,1759,5065,0,0,263,4748,0,0,440,5004,0,0,892,4903,0,0,1882,4907,0,0,3248,5208,0,0,1166,6298,0,0,1628,6003,0,0,1230,7177,0,0,552,7092,0,0,300,5058,0,0,693,4492,0,0,1293,5003,0,0,2053,5151,0,4078,4070,578,0,0,3806400640461473,3806496965959178,3806496965964618,3806400669485683
154,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,545,441197,441197,425984,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,6656,49934,4000904,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1682,6894445,0,0,2184,8333431,0,0,2021,9603801,0,0,1027,8981428,0,0,501,7912964,0,0,894,8640241,0,0,1866,10078974,0,0,2793,9135196,0,0,1101,9157124,0,0,1480,10102612,0,0,1754,11969296,0,0,682,10785240,0,0,290,8775849,0,0,581,9160987,0,0,1263,11455545,0,0,1626,10002576,0,4074,4066,0,11449,0,3806400641051691,3806496965964618,3806496965975738,3806400669994267
155,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,546,441197,441197,20480,256,40448,888,128,0,96,64,0x0,0x7f42f7bc4580,4160,39508,3156480,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,790074702,524828172,0,0,813331105,536893303,0,0,813706734,548522315,0,0,828988218,561215830,0,0,850716228,554102719,0,0,822875750,548958631,0,0,877767324,580893923,0,0,871127351,575277447,0,0,792534702,522050403,0,0,841233914,552937692,0,0,821242572,547825911,0,0,830214738,551819856,0,0,834607672,544381118,0,0,835941747,547891995,0,0,883943525,583524916,0,0,833776906,560317598,0,7560,7546,4883,0,0,3806400641630792,3806496965975738,3806496982050362,3806400684985949
156,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,547,441197,441197,262144,128,512,64,44,4,48,64,0x0,0x7f42f7bc4640,17792,162759,13024148,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,997571,213507,0,0,1032771,216625,0,0,1047848,217178,0,0,1045187,221184,0,0,1055543,221518,0,0,1040154,219278,0,0,1110324,234257,0,0,1074633,225908,0,0,998148,211654,0,0,1045659,217615,0,0,1031481,212543,0,0,1038759,218659,0,0,1052055,218855,0,0,1038639,216183,0,0,1095891,227775,0,0,1051952,218004,0,3390,3382,874,977,39281,3806400642217377,3806496982050362,3806496982057882,3806400685662629
157,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,548,441197,441197,131072,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,2048,53502,4286600,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,446401,0,0,451,445998,0,0,2270,455376,0,0,2233,458256,0,0,2411,459247,0,0,4384,457828,0,0,0,495466,0,0,3213,477836,0,0,0,488559,0,0,394,496920,0,0,2949,477533,0,0,2448,490053,0,0,3270,492226,0,0,5936,485156,0,0,0,502033,0,0,3323,486987,0,4228,4220,579,0,0,3806400642846407,3806496982057882,3806496982064282,3806400686152791
158,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,549,441197,441197,512,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,8,224,18000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,671,1266,0,0,962,1329,0,0,1076,1338,0,0,0,1373,0,0,176,1356,0,0,625,1365,0,0,1201,1452,0,0,2083,1411,0,0,992,1287,0,0,1215,1355,0,0,1360,1324,0,0,0,1373,0,0,251,1492,0,0,390,1499,0,0,1055,1413,0,0,1838,1378,0,4075,4067,0,0,0,3806400643437243,3806496982064282,3806496982069722,3806400686638507
159,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,550,441197,441197,1024,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,16,388,30896,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1749,3916,0,0,2204,3654,0,0,2323,4616,0,0,0,4609,0,0,483,3476,0,0,912,3033,0,0,1894,3284,0,0,3280,3377,0,0,1111,2858,0,0,1590,3275,0,0,1567,3280,0,0,0,3067,0,0,373,3311,0,0,580,3239,0,0,1281,3028,0,0,1932,3265,0,4074,4066,0,0,0,3806400644010853,3806496982069722,3806496982075402,3806400687142997
