Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,SQ_INSTS,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_STAT_IDLE,CPC_CPC_TCIU_BUSY,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
134,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,519,440940,440940,416768,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,19534,0,65172,0,195434,0.0,0.0,72.0,19534.0,0.0,0.0,0.0,19534.0,19528,0,19528,0,19516,0,19516,0,19614,98,19516,0,19588,72,19516,0,19624,96,19528,0,19732,196,19536,0,19536,0,19536,0,19636,100,19536,0,19525,1,19524,0,19524,0,19524,0,19622,98,19524,0,19596,72,19524,0,19620,96,19524,0,19720,196,19524,0,19528,4,19524,0,19626,102,19524,0,0,682,18284,0,1628,6512,59752,3806392434193175,3806496828501497,3806496828514857,3806392435023875
135,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,522,440940,440940,238336,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,11190,0,37408,0,112004,0.0,0.0,20.0,11190.0,0.0,0.0,0.0,11190.0,11164,0,11164,0,11164,0,11164,0,11262,98,11164,0,11236,72,11164,0,11260,96,11164,0,11363,199,11164,0,11176,4,11172,0,11264,100,11164,0,11165,1,11164,0,11164,0,11164,0,11262,98,11164,0,11236,72,11164,0,11260,96,11164,0,11364,200,11164,0,11164,0,11164,0,11254,102,11152,0,0,682,17647,0,931,3724,40784,3806392435580280,3806496828549738,3806496828557658,3806392436411618
136,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,525,440940,440940,445440,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,20894,0,69752,0,209054,0.0,0.0,74.0,20894.0,0.0,0.0,0.0,20894.0,20904,24,20880,0,20872,0,20872,0,20978,98,20880,0,20928,48,20880,0,20968,96,20872,0,21068,196,20872,0,20876,4,20872,0,20972,100,20872,0,20897,25,20872,0,20872,0,20872,0,20970,98,20872,0,20920,48,20872,0,20956,96,20860,0,21056,196,20860,0,20872,0,20872,0,20962,102,20860,0,0,682,18055,0,1740,6960,61350,3806392436970937,3806496828596618,3806496828600658,3806392437804900
137,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,528,440940,440940,471296,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,22080,0,73600,0,220800,0.0,0.0,91.0,22080.0,0.0,0.0,0.0,22080.0,22104,24,22080,0,22080,0,22080,0,22178,98,22080,0,22128,48,22080,0,22176,96,22080,0,22278,198,22080,0,22080,0,22080,0,22180,100,22080,0,22106,26,22080,0,22080,0,22080,0,22178,98,22080,0,22128,48,22080,0,22176,96,22080,0,22278,198,22080,0,22080,0,22080,0,22184,104,22080,0,0,860,8923,0,1840,7360,62711,3806392438360071,3806496828642258,3806496828654058,3806392439193283
138,"void kn_get_mla_metadata<FlashMlaKernelTrait<576, 512, 64, 16, 4> >(int*, int*, int const*, int, int) [clone .kd]",2,0,529,440940,440940,64,64,32768,0,52,4,32,64,0x0,0x7faa51608740,345,189,14079,163,7,3961,0,10349,0.0,0.0,0.0,170.0,0.0,0.0,0.0,170.0,20,4,16,0,20,4,16,0,18,2,16,0,22,6,16,0,5,4,1,0,4,4,0,0,10,6,4,0,10,6,4,0,21,5,16,0,20,4,16,0,20,4,16,0,20,4,16,0,21,5,16,0,20,4,16,0,6,6,0,0,8,8,0,0,0,786,8406,0,1,1,93078,3806392547080199,3806496931112280,3806496931173200,3806392547971601
139,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,530,440940,440940,131072,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6145,1,6144,0,6168,24,6144,0,6242,98,6144,0,6192,48,6144,0,6241,97,6144,0,6340,196,6144,0,6144,0,6144,0,6244,100,6144,0,6145,1,6144,0,6168,24,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6246,102,6144,0,0,681,8776,0,512,2048,31661,3806392548012237,3806496931247560,3806496931256640,3806392548735260
140,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,531,440940,440940,512,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12,4,8,0,12,4,8,0,14,6,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,15,7,8,0,13,5,8,0,12,4,8,0,14,6,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,19,11,8,0,0,682,9067,0,2,8,11219,3806392548730037,3806496931270000,3806496931272640,3806392549499784
141,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,532,440940,440940,1024,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,21,9,12,0,20,8,12,0,24,12,12,0,12,0,12,0,15,3,12,0,14,2,12,0,20,8,12,0,24,12,12,0,21,9,12,0,20,8,12,0,24,12,12,0,12,0,12,0,18,2,16,0,18,2,16,0,24,8,16,0,32,16,16,0,0,681,8954,0,4,16,17654,3806392549427098,3806496931279120,3806496931281520,3806392550204233
142,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,533,440940,440940,425984,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,66.0,6656.0,0.0,0.0,0.0,6656.0,6753,97,6656,0,6752,96,6656,0,6754,98,6656,0,6680,24,6656,0,6657,1,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,6753,97,6656,0,6752,96,6656,0,6754,98,6656,0,6680,24,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6758,102,6656,0,0,681,9956,0,1664,6656,32065,3806392550188862,3806496931288040,3806496931293600,3806392550988772
143,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,534,440940,440940,20480,256,40448,888,128,0,96,64,0x0,0x7faa51244580,512064,12298503,976695434,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5930807,3556240,2374567,0,5891712,3527617,2364095,0,5870662,3510800,2359862,0,5938898,3560527,2378371,0,5932335,3558556,2373779,0,5893469,3527314,2366155,0,5855957,3513819,2342138,0,5940194,3557356,2382838,0,5918697,3543758,2374939,0,5979430,3575192,2404238,0,5969608,3576708,2392900,0,5938825,3552446,2386379,0,5928096,3542479,2385617,0,5948776,3568795,2379981,0,5993657,3585940,2407717,0,5922869,3543090,2379779,0,12431806,4457,195932,0,80,320,87413345,3806392551776504,3806496933817290,3806496949941034,3806392570338570
144,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,535,440940,440940,262144,128,512,64,44,4,48,64,0x0,0x7faa51244640,20400,11831,945321,3600,6000,216944,0,589808,4800.0,2400.0,4.0,9600.0,0.0,0.0,0.0,9600.0,3912,2608,1304,0,3888,2608,1280,0,3880,2600,1280,0,3960,2704,1256,0,3968,2688,1280,0,3922,2658,1264,0,4104,2832,1272,0,4050,2786,1264,0,3912,2608,1304,0,3888,2608,1280,0,3880,2600,1280,0,3960,2704,1256,0,3968,2688,1280,0,3922,2658,1264,0,4104,2832,1272,0,4050,2786,1264,0,0,682,27687,0,2048,4096,45415,3806392554993933,3806496949941034,3806496949949714,3806392571150718
145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,536,440940,440940,131072,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6168,24,6144,0,6244,100,6144,0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6168,24,6144,0,6246,102,6144,0,0,682,25827,0,512,2048,30854,3806392555760544,3806496949949714,3806496949956834,3806392571613580
146,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,537,440940,440940,512,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,16,8,8,0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,16,8,8,0,0,682,24635,0,2,8,11354,3806392556419740,3806496949956834,3806496949962434,3806392572197672
147,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,538,440940,440940,1024,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,20,8,12,0,20,8,12,0,22,10,12,0,12,0,12,0,18,2,16,0,18,2,16,0,24,8,16,0,30,14,16,0,20,8,12,0,20,8,12,0,22,10,12,0,12,0,12,0,14,2,12,0,14,2,12,0,20,8,12,0,26,14,12,0,0,682,26173,0,4,16,15750,3806392557091349,3806496949962434,3806496949968114,3806392572733066
148,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,539,440940,440940,425984,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,65.0,6656.0,0.0,0.0,0.0,6656.0,6752,96,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6680,24,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,6752,96,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6680,24,6656,0,6662,6,6656,0,6752,96,6656,0,6758,102,6656,0,0,682,26287,0,1664,6656,29911,3806392557744478,3806496949968114,3806496949977874,3806392573290623
149,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,540,440940,440940,20480,256,40448,888,128,0,96,64,0x0,0x7faa51244580,512064,12287891,976167239,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5925771,3555353,2370418,0,5887909,3526522,2361387,0,5865397,3509659,2355738,0,5935287,3559510,2375777,0,5933118,3558267,2374851,0,5893994,3527603,2366391,0,5856578,3513742,2342836,0,5941280,3557904,2383376,0,5918126,3543590,2374536,0,5979353,3575703,2403650,0,5969549,3576950,2392599,0,5938709,3552839,2385870,0,5931235,3543241,2387994,0,5954399,3569887,2384512,0,5996258,3586303,2409955,0,5927313,3543848,2383465,0,0,874,83550,0,80,320,87220069,3806392558383128,3806496949977874,3806496965940218,3806392589082214
150,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,541,440940,440940,262144,128,512,64,44,4,48,64,0x0,0x7faa51244640,20400,11852,943422,3600,6000,216944,0,589808,4800.0,2400.0,4.0,9600.0,0.0,0.0,0.0,9600.0,3904,2616,1288,0,3896,2600,1296,0,3848,2592,1256,0,3992,2712,1280,0,3922,2650,1272,0,3946,2674,1272,0,4119,2847,1272,0,4059,2795,1264,0,3904,2616,1288,0,3896,2600,1296,0,3848,2592,1256,0,3992,2712,1280,0,3922,2650,1272,0,3946,2674,1272,0,4116,2844,1272,0,4059,2795,1264,0,0,682,26154,0,2048,4096,46631,3806392558998702,3806496965940218,3806496965947458,3806392589802441
151,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,542,440940,440940,131072,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6268,124,6144,0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6268,124,6144,0,0,682,26243,0,512,2048,30357,3806392559660779,3806496965947458,3806496965953778,3806392590356045
152,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,543,440940,440940,512,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,13,5,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,15,7,8,0,13,5,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,17,9,8,0,0,682,22794,0,2,8,10963,3806392560309236,3806496965953778,3806496965959178,3806392590911195
153,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,544,440940,440940,1024,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,22,10,12,0,20,8,12,0,22,10,12,0,12,0,12,0,14,2,12,0,14,2,12,0,20,8,12,0,24,12,12,0,22,10,12,0,20,8,12,0,22,10,12,0,12,0,12,0,18,2,16,0,18,2,16,0,24,8,16,0,30,14,16,0,0,682,26570,0,4,16,16454,3806392560942105,3806496965959178,3806496965964618,3806392591453502
154,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,545,440940,440940,425984,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,79.0,6656.0,0.0,0.0,0.0,6656.0,6752,96,6656,0,6776,120,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,6752,96,6656,0,6776,120,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,0,682,26127,0,1664,6656,29978,3806392561579638,3806496965964618,3806496965975738,3806392592050340
155,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,546,440940,440940,20480,256,40448,888,128,0,96,64,0x0,0x7faa51244580,512064,12287479,976088139,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5926077,3555400,2370677,0,5887262,3526657,2360605,0,5866441,3509896,2356545,0,5934623,3559399,2375224,0,5934962,3558991,2375971,0,5895036,3527529,2367507,0,5857782,3514246,2343536,0,5941006,3557266,2383740,0,5917449,3543450,2373999,0,5978541,3575351,2403190,0,5967446,3576253,2391193,0,5937182,3552256,2384926,0,5931864,3543359,2388505,0,5952803,3569674,2383129,0,5997822,3586551,2411271,0,5927723,3544386,2383337,0,0,874,81975,0,80,320,86948925,3806392562206081,3806496965975738,3806496982050362,3806392607971052
156,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,547,440940,440940,262144,128,512,64,44,4,48,64,0x0,0x7faa51244640,20400,11963,947019,3600,6000,216944,0,589808,4800.0,2400.0,3.0,9600.0,0.0,0.0,0.0,9600.0,3920,2616,1304,0,3880,2600,1280,0,3920,2640,1280,0,3992,2736,1256,0,3930,2650,1280,0,3890,2626,1264,0,4096,2824,1272,0,4059,2795,1264,0,3920,2616,1304,0,3880,2600,1280,0,3920,2640,1280,0,3992,2736,1256,0,3930,2650,1280,0,3890,2626,1264,0,4095,2823,1272,0,4062,2798,1264,0,0,682,25201,0,2048,4096,46127,3806392562840584,3806496982050362,3806496982057882,3806392608716663
157,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,548,440940,440940,131072,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6168,24,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6244,100,6144,0,6168,24,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6246,102,6144,0,0,682,25629,0,512,2048,30775,3806392563494632,3806496982057882,3806496982064282,3806392609262998
158,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,549,440940,440940,512,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12,4,8,0,13,5,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,15,7,8,0,12,4,8,0,13,5,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,15,7,8,0,0,682,25578,0,2,8,11370,3806392564147790,3806496982064282,3806496982069722,3806392609807444
159,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,550,440940,440940,1024,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,20,8,12,0,22,10,12,0,22,10,12,0,12,0,12,0,18,2,16,0,18,2,16,0,24,8,16,0,28,12,16,0,20,8,12,0,22,10,12,0,22,10,12,0,12,0,12,0,14,2,12,0,14,2,12,0,20,8,12,0,24,12,12,0,0,682,26619,0,4,16,15878,3806392564799828,3806496982069722,3806496982075402,3806392610366223
160,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,551,440940,440940,425984,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,69.0,6656.0,0.0,0.0,0.0,6656.0,6752,96,6656,0,6752,96,6656,0,6778,122,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,6752,96,6656,0,6752,96,6656,0,6778,122,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6758,102,6656,0,0,682,25886,0,1664,6656,29509,3806392565438574,3806496982075402,3806496982087882,3806392610925074
161,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,552,440940,440940,20480,256,40448,888,128,0,96,64,0x0,0x7faa51244580,512064,12293714,975881780,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5927824,3555554,2372270,0,5889336,3526841,2362495,0,5867669,3510355,2357314,0,5936625,3559752,2376873,0,5932435,3558240,2374195,0,5892486,3527007,2365479,0,5855984,3513692,2342292,0,5939479,3557335,2382144,0,5921061,3544141,2376920,0,5981437,3576051,2405386,0,5972338,3577283,2395055,0,5940574,3553160,2387414,0,5929349,3543251,2386098,0,5950655,3569355,2381300,0,5993515,3585852,2407663,0,5923536,3543079,2380457,0,0,874,82581,0,80,320,86645257,3806392566060970,3806496982087860,3806496998005443,3806392626675467
162,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,553,440940,440940,262144,128,512,64,44,4,48,64,0x0,0x7faa51244640,20400,11863,945885,3600,6000,216944,0,589808,4800.0,2400.0,3.0,9600.0,0.0,0.0,0.0,9600.0,3904,2616,1288,0,3896,2600,1296,0,3848,2592,1256,0,4040,2760,1280,0,3946,2674,1272,0,3898,2626,1272,0,4096,2824,1272,0,4060,2796,1264,0,3904,2616,1288,0,3896,2600,1296,0,3848,2592,1256,0,4040,2760,1280,0,3946,2674,1272,0,3898,2626,1272,0,4095,2823,1272,0,4060,2796,1264,0,0,682,25181,0,2048,4096,46207,3806392566696754,3806496998005443,3806496998012603,3806392627391667
163,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,554,440940,440940,131072,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6364,220,6144,0,6144,0,6144,0,6244,100,6144,0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6364,220,6144,0,6144,0,6144,0,6244,100,6144,0,0,682,26933,0,512,2048,30310,3806392567361379,3806496998012603,3806496998019163,3806392627955109
164,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,555,440940,440940,512,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,13,5,8,0,15,7,8,0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,13,5,8,0,17,9,8,0,0,682,22897,0,2,8,11539,3806392568011922,3806496998019163,3806496998024683,3806392628507484
165,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,556,440940,440940,1024,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,20,8,12,0,20,8,12,0,22,10,12,0,12,0,12,0,14,2,12,0,14,2,12,0,22,10,12,0,24,12,12,0,20,8,12,0,20,8,12,0,22,10,12,0,12,0,12,0,18,2,16,0,18,2,16,0,26,10,16,0,30,14,16,0,0,682,25456,0,4,16,15894,3806392568632777,3806496998024683,3806496998030363,3806392629054920
